date,FII_fl,FII_fs,FII_ratio,FII_net,DII_fl,DII_fs,DII_ratio,DII_net,Client_fl,Client_fs,Client_ratio,Client_net,Pro_fl,Pro_fs,Pro_ratio,Pro_net
2021-03-04,76465.0,59600.0,0.5619740565171057,16865.0,579.0,44669.0,0.0127961456859971,-44090.0,189833.0,145896.0,0.5654352170947401,43937.0,21854.0,38566.0,0.3617014233697451,-16712.0
2021-03-05,81532.0,63472.0,0.5622741441615404,18060.0,579.0,43788.0,0.0130502400432754,-43209.0,197608.0,159787.0,0.5529120440968676,37821.0,22805.0,35477.0,0.3912871898699427,-12672.0
2021-03-08,78013.0,67065.0,0.5377314272322474,10948.0,598.0,45288.0,0.0130322974327681,-44690.0,200411.0,160226.0,0.5557139173185225,40185.0,28212.0,34655.0,0.4487568994862169,-6443.0
2021-03-09,80477.0,52939.0,0.6032035138214307,27538.0,613.0,48187.0,0.012561475409836,-47574.0,190919.0,156939.0,0.5488417687677155,33980.0,22000.0,35944.0,0.3796769294491233,-13944.0
2021-03-10,78999.0,50842.0,0.6084287705732396,28157.0,635.0,51037.0,0.012289054033132,-50402.0,189299.0,158133.0,0.5448519422505699,31166.0,21959.0,30880.0,0.4155831866613675,-8921.0
2021-03-12,74680.0,52704.0,0.5862588708158011,21976.0,690.0,49740.0,0.0136823319452706,-49050.0,201281.0,173602.0,0.5369168513909673,27679.0,33555.0,34160.0,0.4955327475448571,-605.0
2021-03-15,72307.0,55522.0,0.5656541160456547,16785.0,690.0,44793.0,0.0151705032649561,-44103.0,201593.0,162953.0,0.5529974269365183,38640.0,26402.0,37724.0,0.4117206749212488,-11322.0
2021-03-16,73696.0,54693.0,0.5740055612240924,19003.0,696.0,44829.0,0.0152883031301482,-44133.0,197172.0,168662.0,0.5389657604268603,28510.0,28363.0,31743.0,0.4718830066881842,-3380.0
2021-03-17,75277.0,56673.0,0.5704964001515725,18604.0,696.0,37529.0,0.0182079790712884,-36833.0,196533.0,170128.0,0.5360073746594266,26405.0,23692.0,31868.0,0.4264218862491,-8176.0
2021-03-18,77376.0,56039.0,0.5799647715774089,21337.0,696.0,36498.0,0.0187126955960638,-35802.0,194924.0,175505.0,0.5262115007194361,19419.0,28591.0,33545.0,0.4601358310802111,-4954.0
2021-03-19,79209.0,45492.0,0.6351913777756393,33717.0,674.0,36660.0,0.0180532490491241,-35986.0,192430.0,171145.0,0.5292718146187169,21285.0,24639.0,43655.0,0.3607783992737283,-19016.0
2021-03-22,82180.0,49345.0,0.6248241779129443,32835.0,674.0,39214.0,0.0168973124749298,-38540.0,203150.0,170772.0,0.5432951257214071,32378.0,25354.0,52027.0,0.3276514906760057,-26673.0
2021-03-23,83255.0,44651.0,0.6509076978406017,38604.0,674.0,39188.0,0.0169083337514424,-38514.0,199305.0,162629.0,0.5506666961379699,36676.0,23188.0,59954.0,0.2788963460104399,-36766.0
2021-03-24,80977.0,59068.0,0.5782212860152094,21909.0,676.0,33999.0,0.019495313626532,-33323.0,199231.0,168438.0,0.5418759808414634,30793.0,22904.0,42283.0,0.351358399680918,-19379.0
2021-03-25,66707.0,40121.0,0.6244336690755232,26586.0,693.0,26145.0,0.0258215962441314,-25452.0,161408.0,156419.0,0.5078486094636391,4989.0,20739.0,26862.0,0.4356841242831032,-6123.0
2021-03-26,78756.0,32735.0,0.7063888564996278,46021.0,1358.0,28158.0,0.0460089443013958,-26800.0,155361.0,164029.0,0.4864303829174363,-8668.0,21659.0,32212.0,0.4020530526628427,-10553.0
2021-03-30,81529.0,25261.0,0.7634516340481319,56268.0,1398.0,27913.0,0.0476954044556651,-26515.0,161302.0,178558.0,0.4746130759724593,-17256.0,20051.0,32548.0,0.3812049658738759,-12497.0
2021-03-31,72869.0,49295.0,0.5964850528797354,23574.0,1358.0,26300.0,0.0490997179839467,-24942.0,198840.0,195719.0,0.5039550485478724,3121.0,26669.0,28422.0,0.4840899602475903,-1753.0
2021-04-01,72655.0,44544.0,0.6199284976834273,28111.0,1358.0,26330.0,0.0490465183472984,-24972.0,162551.0,156787.0,0.5090249203038787,5764.0,16950.0,25853.0,0.3960002803541808,-8903.0
2021-04-05,65907.0,55237.0,0.5440384996367958,10670.0,688.0,22461.0,0.0297205062853686,-21773.0,162145.0,151522.0,0.516933563301208,10623.0,19862.0,19382.0,0.5061155845479564,480.0
2021-04-06,65940.0,52397.0,0.55722217058063,13543.0,688.0,23170.0,0.0288372872830916,-22482.0,157446.0,143994.0,0.522312898089172,13452.0,16407.0,20920.0,0.4395477804270367,-4513.0
2021-04-07,61990.0,42114.0,0.5954622300776147,19876.0,688.0,26955.0,0.0248887602648048,-26267.0,160074.0,145057.0,0.5246074636795344,15017.0,15326.0,23952.0,0.3901929833494577,-8626.0
2021-04-08,62459.0,40184.0,0.6085071558703468,22275.0,688.0,27775.0,0.0241717317218845,-27087.0,147861.0,136853.0,0.5193316802124237,11008.0,16904.0,23100.0,0.4225577442255774,-6196.0
2021-04-09,63449.0,46750.0,0.5757674752039492,16699.0,687.0,29108.0,0.0230575599932874,-28421.0,158840.0,136419.0,0.5379683599822529,22421.0,18381.0,29080.0,0.3872864035734603,-10699.0
2021-04-12,60912.0,61131.0,0.4991027752513458,-219.0,697.0,29519.0,0.0230672491395287,-28822.0,158648.0,131349.0,0.5470677282868444,27299.0,24314.0,22572.0,0.5185769739367828,1742.0
2021-04-13,69149.0,49933.0,0.580683898490116,19216.0,697.0,33960.0,0.020111377210953,-33263.0,150938.0,125886.0,0.5452489668525851,25052.0,13662.0,24667.0,0.3564402932505414,-11005.0
2021-04-15,78762.0,46385.0,0.629355877488074,32377.0,695.0,41822.0,0.0163464026154244,-41127.0,149533.0,124505.0,0.5456651997168276,25028.0,14311.0,30589.0,0.3187305122494432,-16278.0
2021-04-16,88129.0,56974.0,0.6073547755732135,31155.0,695.0,46246.0,0.0148058200720052,-45551.0,148411.0,125052.0,0.5427096170231439,23359.0,14911.0,23874.0,0.3844527523527137,-8963.0
2021-04-19,81877.0,54659.0,0.5996733462237066,27218.0,631.0,40206.0,0.0154516737272571,-39575.0,137840.0,114870.0,0.5454473507182146,22970.0,14279.0,24892.0,0.3645298818003114,-10613.0
2021-04-20,78936.0,47704.0,0.6233101705622236,31232.0,630.0,45913.0,0.0135358700556474,-45283.0,143069.0,123689.0,0.5363250586674064,19380.0,17071.0,22400.0,0.4324947429758557,-5329.0
2021-04-22,72806.0,37093.0,0.6624810052866723,35713.0,1630.0,46054.0,0.0341833738780303,-44424.0,154429.0,122490.0,0.5576684878971829,31939.0,14187.0,37415.0,0.2749312042168908,-23228.0
2021-04-23,75831.0,42585.0,0.6403779894608836,33246.0,1630.0,49201.0,0.0320670457004583,-47571.0,149717.0,118258.0,0.5586976397051964,31459.0,16239.0,33373.0,0.3273200032250262,-17134.0
2021-04-26,83368.0,38641.0,0.683293855371325,44727.0,1630.0,51746.0,0.0305380695443645,-50116.0,160079.0,126845.0,0.5579142908923618,33234.0,15665.0,43510.0,0.2647232784114913,-27845.0
2021-04-27,87373.0,43121.0,0.6695556883841403,44252.0,1344.0,52399.0,0.0250079080066241,-51055.0,168403.0,134453.0,0.5560497398103389,33950.0,17197.0,44344.0,0.2794397231114217,-27147.0
2021-04-28,95886.0,48577.0,0.6637408886704554,47309.0,1354.0,46679.0,0.0281889534278516,-45325.0,172005.0,158813.0,0.5199384555858508,13192.0,21720.0,36896.0,0.3705472908420908,-15176.0
2021-04-29,73637.0,20710.0,0.7804911655908507,52927.0,1183.0,39699.0,0.0289369404627953,-38516.0,106220.0,112652.0,0.4853064805000183,-6432.0,11629.0,19608.0,0.3722828696737842,-7979.0
2021-04-30,64958.0,40692.0,0.6148414576431613,24266.0,2902.0,35431.0,0.0757050061304881,-32529.0,117887.0,103790.0,0.5317962621291338,14097.0,13890.0,19724.0,0.4132206818587493,-5834.0
2021-05-03,56576.0,49630.0,0.5327006007193568,6946.0,3590.0,33656.0,0.0963861891209794,-30066.0,142540.0,103860.0,0.5784902597402597,38680.0,12575.0,28135.0,0.3088921640874478,-15560.0
2021-05-04,52413.0,47926.0,0.5223592023041888,4487.0,3070.0,34497.0,0.0817206590890941,-31427.0,154652.0,115554.0,0.572348504474364,39098.0,13215.0,25373.0,0.3424639784388929,-12158.0
2021-05-05,50278.0,45815.0,0.5232222950683192,4463.0,3070.0,36495.0,0.0775938329331479,-33425.0,157086.0,110344.0,0.5873910929962981,46742.0,11489.0,29269.0,0.2818833112517788,-17780.0
2021-05-06,52421.0,50496.0,0.5093521964301331,1925.0,3069.0,39845.0,0.0715151232697954,-36776.0,156250.0,108077.0,0.5911238730814483,48173.0,11500.0,24822.0,0.3166125213369308,-13322.0
2021-05-07,55783.0,50233.0,0.5261752942952007,5550.0,3067.0,40242.0,0.0708166893717241,-37175.0,155475.0,110905.0,0.5836586830843157,44570.0,10854.0,23799.0,0.3132196346636655,-12945.0
2021-05-10,51739.0,49168.0,0.5127394531598403,2571.0,3066.0,40240.0,0.0707985036715466,-37174.0,160347.0,115284.0,0.5817451592890495,45063.0,12889.0,23349.0,0.3556763618301231,-10460.0
2021-05-11,46306.0,64593.0,0.4175511050595587,-18287.0,3162.0,38757.0,0.0754311887211049,-35595.0,159236.0,105023.0,0.6025755035779292,54213.0,17140.0,17471.0,0.4952182832047614,-331.0
2021-05-12,47185.0,70314.0,0.4015778857692406,-23129.0,3186.0,36669.0,0.079939781708694,-33483.0,167220.0,107953.0,0.6076904347446879,59267.0,16734.0,19389.0,0.463250560584669,-2655.0
2021-05-14,47241.0,66197.0,0.416447751194485,-18956.0,3186.0,36151.0,0.0809924498563693,-32965.0,164495.0,106916.0,0.6060734458072812,57579.0,15782.0,21440.0,0.4239965611734995,-5658.0
2021-05-17,54585.0,63964.0,0.4604425174400459,-9379.0,3186.0,39504.0,0.0746310611384399,-36318.0,172845.0,103056.0,0.6264747137560212,69789.0,12673.0,36765.0,0.2563412759415834,-24092.0
2021-05-18,74158.0,54290.0,0.5773386895864474,19868.0,3160.0,41460.0,0.0708202599731062,-38300.0,144828.0,117359.0,0.5523843668831788,27469.0,18002.0,27039.0,0.3996802912901578,-9037.0
2021-05-19,72023.0,50088.0,0.5898158233083015,21935.0,3172.0,40460.0,0.0726989365603227,-37288.0,143433.0,114676.0,0.5557070849912247,28757.0,16811.0,30215.0,0.3574830944583847,-13404.0
2021-05-20,69743.0,56880.0,0.5507925100495171,12863.0,3174.0,37460.0,0.0781119259733228,-34286.0,137595.0,105918.0,0.5650417020857202,31677.0,18624.0,28878.0,0.39206770241253,-10254.0
2021-05-21,74694.0,48141.0,0.6080840151422641,26553.0,3172.0,41460.0,0.0710700842444882,-38288.0,138613.0,120834.0,0.5342632599336281,17779.0,26464.0,32508.0,0.4487553415180085,-6044.0
2021-05-24,70686.0,47771.0,0.5967228614602768,22915.0,3364.0,44810.0,0.0698301988624569,-41446.0,138407.0,121189.0,0.5331630687683939,17218.0,30516.0,29203.0,0.5109931512583935,1313.0
2021-05-25,91231.0,55817.0,0.6204164626516512,35414.0,3369.0,43810.0,0.0714088895483159,-40441.0,130667.0,125248.0,0.5105874997557783,5419.0,28891.0,29283.0,0.4966307972633823,-392.0
2021-05-26,103229.0,55383.0,0.650827175749628,47846.0,3360.0,43650.0,0.0714741544352265,-40290.0,134395.0,135623.0,0.4977260775207578,-1228.0,27043.0,33371.0,0.4476280332373291,-6328.0
2021-05-27,100595.0,12603.0,0.8886641106733334,87992.0,1635.0,43650.0,0.036104670420669,-42015.0,103993.0,135711.0,0.4338392350565698,-31718.0,8539.0,22798.0,0.2724893895395219,-14259.0
2021-05-28,107331.0,15169.0,0.8761714285714286,92162.0,1835.0,44640.0,0.0394835933297471,-42805.0,106141.0,142409.0,0.4270408368537517,-36268.0,10490.0,23579.0,0.3079045466553171,-13089.0
2021-05-31,101638.0,15794.0,0.8655051434021391,85844.0,2263.0,44549.0,0.0483423053917798,-42286.0,111395.0,144947.0,0.4345561788548111,-33552.0,14077.0,24083.0,0.3688941299790356,-10006.0
2021-06-01,105243.0,16974.0,0.8611158840423182,88269.0,2263.0,44555.0,0.0483361100431458,-42292.0,111713.0,148586.0,0.4291718370028313,-36873.0,13907.0,23011.0,0.3766997128771873,-9104.0
2021-06-02,95707.0,16842.0,0.85035851051542,78865.0,2231.0,41545.0,0.0509639985380116,-39314.0,115020.0,140227.0,0.4506223383624489,-25207.0,10747.0,25091.0,0.2998772252915899,-14344.0
2021-06-03,100607.0,17134.0,0.8544771999558353,83473.0,2231.0,41546.0,0.0509628343650775,-39315.0,113266.0,149523.0,0.4310149968225458,-36257.0,14050.0,21951.0,0.390266937029527,-7901.0
2021-06-04,99389.0,21814.0,0.8200209565769824,77575.0,2176.0,41572.0,0.0497394166590472,-39396.0,115751.0,150820.0,0.4342220271522408,-35069.0,19346.0,22456.0,0.4628008229271326,-3110.0
2021-06-07,100358.0,18494.0,0.8443947093864639,81864.0,2176.0,40572.0,0.0509029662206419,-38396.0,113842.0,155816.0,0.4221717879684638,-41974.0,20762.0,22256.0,0.4826351759728485,-1494.0
2021-06-08,100133.0,19220.0,0.8389650867594447,80913.0,2170.0,41578.0,0.04960226753223,-39408.0,117046.0,154533.0,0.4309832498094477,-37487.0,20666.0,24684.0,0.4557001102535832,-4018.0
2021-06-09,102685.0,17100.0,0.8572442292440623,85585.0,2170.0,40176.0,0.0512445095168374,-38006.0,109738.0,156378.0,0.4123690420718784,-46640.0,22638.0,23577.0,0.4898409607270367,-939.0
2021-06-10,98089.0,20869.0,0.8245683350426201,77220.0,2170.0,40172.0,0.0512493505266638,-38002.0,124370.0,154441.0,0.4460727876590235,-30071.0,18766.0,27913.0,0.4020223226718653,-9147.0
2021-06-11,95213.0,19645.0,0.8289627191836877,75568.0,1792.0,43167.0,0.0398585377788651,-41375.0,138067.0,159653.0,0.4637478167405616,-21586.0,20727.0,33334.0,0.3834002330700505,-12607.0
2021-06-14,77251.0,26051.0,0.7478170800178119,51200.0,1848.0,42098.0,0.0420516087926091,-40250.0,153068.0,147375.0,0.5094743428870036,5693.0,16716.0,33359.0,0.3338192710933599,-16643.0
2021-06-15,78884.0,27664.0,0.7403611517813568,51220.0,1868.0,42098.0,0.042487376609198,-40230.0,159877.0,151472.0,0.513497714783089,8405.0,17134.0,36529.0,0.3192888955146004,-19395.0
2021-06-16,74416.0,28796.0,0.7210014339417897,45620.0,1877.0,40194.0,0.0446150555014142,-38317.0,146745.0,147061.0,0.4994622301790978,-316.0,19612.0,26599.0,0.4244011166172556,-6987.0
2021-06-17,73321.0,30085.0,0.7090594356226911,43236.0,1871.0,40107.0,0.0445709657439611,-38236.0,144378.0,146819.0,0.4958086793476581,-2441.0,21988.0,24547.0,0.4725045664553561,-2559.0
2021-06-18,78919.0,37555.0,0.6775675257997493,41364.0,1896.0,37845.0,0.0477089152260889,-35949.0,131857.0,139944.0,0.4851233071254336,-8087.0,23294.0,20622.0,0.5304217141816194,2672.0
2021-06-21,78689.0,41591.0,0.6542151646158962,37098.0,2040.0,35854.0,0.0538343801129466,-33814.0,140841.0,138105.0,0.5049041750016132,2736.0,20164.0,26184.0,0.4350565288685596,-6020.0
2021-06-22,83873.0,35142.0,0.7047262950048313,48731.0,2036.0,45836.0,0.0425300802139037,-43800.0,144652.0,148547.0,0.493357753607618,-3895.0,23582.0,24618.0,0.489253112033195,-1036.0
2021-06-23,90721.0,33230.0,0.7319101903171414,57491.0,2048.0,48849.0,0.0402381279839676,-46801.0,145251.0,153739.0,0.4858055453359644,-8488.0,25651.0,27853.0,0.4794220992822967,-2202.0
2021-06-24,115293.0,25096.0,0.8212395558056543,90197.0,2117.0,54828.0,0.0371762226709983,-52711.0,132834.0,168820.0,0.440352191583735,-35986.0,20643.0,22143.0,0.4824709016968167,-1500.0
2021-06-25,106077.0,26591.0,0.7995673410317484,79486.0,2117.0,56780.0,0.035944105811841,-54663.0,147727.0,174717.0,0.4581477713959633,-26990.0,25738.0,23571.0,0.5219736762051552,2167.0
2021-06-28,98981.0,28166.0,0.7784768810903915,70815.0,2112.0,56757.0,0.0358762676451103,-54645.0,154963.0,173721.0,0.471464993732582,-18758.0,25099.0,22511.0,0.5271791640411678,2588.0
2021-06-29,85083.0,30335.0,0.7371727113621792,54748.0,2053.0,57275.0,0.0346042340884573,-55222.0,162709.0,174704.0,0.4822250476419106,-11995.0,32820.0,20351.0,0.6172537661507213,12469.0
2021-06-30,91057.0,30603.0,0.7484547098471149,60454.0,2063.0,57794.0,0.0344654760512554,-55731.0,161800.0,184114.0,0.4677463184490942,-22314.0,40205.0,22614.0,0.640013371750585,17591.0
2021-07-01,92819.0,36058.0,0.7202138473117778,56761.0,1996.0,57834.0,0.0333611900384422,-55838.0,166694.0,177005.0,0.4849999563571613,-10311.0,30851.0,21463.0,0.5897274152234584,9388.0
2021-07-02,87447.0,29573.0,0.7472825158092634,57874.0,1945.0,57834.0,0.032536509476572,-55889.0,166452.0,176152.0,0.4858437146092865,-9700.0,28462.0,20747.0,0.5783901318864435,7715.0
2021-07-05,90934.0,34236.0,0.7264839817847727,56698.0,1977.0,59799.0,0.0320027195027195,-57822.0,167538.0,167755.0,0.4996764024301133,-217.0,27148.0,25807.0,0.5126616938910395,1341.0
2021-07-06,94864.0,35258.0,0.7290389019535513,59606.0,2343.0,59796.0,0.0377057886351566,-57453.0,158694.0,171939.0,0.4799702389053724,-13245.0,32272.0,21180.0,0.6037566414727232,11092.0
2021-07-07,88989.0,33865.0,0.7243475995897569,55124.0,2353.0,57794.0,0.0391208206560593,-55441.0,164039.0,171868.0,0.488346476852224,-7829.0,29447.0,21301.0,0.5802593205643573,8146.0
2021-07-08,80441.0,61370.0,0.5672409051484018,19071.0,2377.0,53007.0,0.042918532428138,-50630.0,179341.0,166810.0,0.51810048215952,12531.0,36908.0,17880.0,0.6736511644885741,19028.0
2021-07-09,78173.0,64280.0,0.5487634518051568,13893.0,2383.0,53097.0,0.0429524152847873,-50714.0,178386.0,158223.0,0.5299501795852161,20163.0,36678.0,20020.0,0.6469011252601503,16658.0
2021-07-12,81265.0,58317.0,0.5822025762634151,22948.0,2392.0,53097.0,0.0431076429562616,-50705.0,167837.0,162001.0,0.5088467672008683,5836.0,39360.0,17439.0,0.6929699466539904,21921.0
2021-07-13,94421.0,40205.0,0.7013578357820927,54216.0,2453.0,53097.0,0.0441584158415841,-50644.0,165257.0,162895.0,0.5035989419537288,2362.0,23010.0,28944.0,0.442891788890172,-5934.0
2021-07-14,98086.0,40503.0,0.7077473681172387,57583.0,2733.0,53097.0,0.0489521762493283,-50364.0,165432.0,167177.0,0.4973767997859348,-1745.0,24273.0,29747.0,0.4493335801554979,-5474.0
2021-07-15,104884.0,38453.0,0.7317301185318515,66431.0,2792.0,53033.0,0.050013434841021,-50241.0,168850.0,179361.0,0.4849071396365996,-10511.0,25832.0,31511.0,0.450482186143034,-5679.0
2021-07-16,98888.0,45350.0,0.6855890957999973,53538.0,2698.0,53898.0,0.0476712135133225,-51200.0,168708.0,176642.0,0.488513102649486,-7934.0,30899.0,25303.0,0.5497847051706345,5596.0
2021-07-19,79511.0,52284.0,0.603292992905649,27227.0,2628.0,52712.0,0.0474882544271774,-50084.0,170928.0,175245.0,0.4937646783544643,-4317.0,48698.0,21524.0,0.6934863717923158,27174.0
2021-07-20,73835.0,68941.0,0.5171387348013672,4894.0,2628.0,51470.0,0.0485785056748863,-48842.0,185622.0,181489.0,0.5056290876601355,4133.0,61254.0,21439.0,0.7407398449687398,39815.0
2021-07-22,77360.0,57881.0,0.5720158827574479,19479.0,2640.0,51427.0,0.0488283056208038,-48787.0,172158.0,165680.0,0.509587435398031,6478.0,45234.0,22404.0,0.6687660782400425,22830.0
2021-07-23,89439.0,60892.0,0.5949471499557643,28547.0,2579.0,51427.0,0.0477539532644521,-48848.0,154154.0,151686.0,0.5040347894323829,2468.0,38754.0,20921.0,0.6494176790950984,17833.0
2021-07-26,88104.0,59155.0,0.5982928038354193,28949.0,2201.0,51421.0,0.0410465853567565,-49220.0,149865.0,161416.0,0.4814460246529662,-11551.0,51819.0,19997.0,0.7215523003230477,31822.0
2021-07-27,91040.0,69885.0,0.5657293770389933,21155.0,2187.0,50277.0,0.0416857273559011,-48090.0,148654.0,171492.0,0.4643318985712769,-22838.0,67406.0,17633.0,0.7926480791166406,49773.0
2021-07-28,88789.0,72059.0,0.5520056202128718,16730.0,3187.0,50134.0,0.0597700718291104,-46947.0,161693.0,169317.0,0.4884837316093169,-7624.0,57800.0,19959.0,0.7433223163878137,37841.0
2021-07-29,108444.0,49371.0,0.6871590153027278,59073.0,3148.0,51787.0,0.0573040866478565,-48639.0,130410.0,150917.0,0.4635530894652842,-20507.0,29451.0,19378.0,0.6031456716295645,10073.0
2021-07-30,92880.0,57516.0,0.6175696162131972,35364.0,3160.0,54999.0,0.0543338090407331,-51839.0,164735.0,156502.0,0.5128145263465914,8233.0,31915.0,23673.0,0.5741347053320861,8242.0
2021-08-02,101643.0,65599.0,0.6077600124370672,36044.0,3095.0,55690.0,0.0526494854129454,-52595.0,177166.0,163481.0,0.5200867760467581,13685.0,33665.0,30799.0,0.5222294614048151,2866.0
2021-08-03,120637.0,53417.0,0.6931009916462707,67220.0,3061.0,56520.0,0.0513754384787096,-53459.0,184735.0,176059.0,0.5120234815434846,8676.0,20800.0,43237.0,0.3248122179365054,-22437.0
2021-08-04,120181.0,50549.0,0.7039243249575353,69632.0,3061.0,61423.0,0.0474691396315365,-58362.0,190313.0,181085.0,0.5124233302279495,9228.0,20552.0,41050.0,0.3336255316385831,-20498.0
2021-08-05,119773.0,54283.0,0.6881291078733281,65490.0,3079.0,64423.0,0.0456134633047909,-61344.0,206358.0,192588.0,0.5172579747635019,13770.0,21792.0,39708.0,0.3543414634146341,-17916.0
2021-08-06,119224.0,60589.0,0.6630443849999722,58635.0,3063.0,65323.0,0.0447898692714883,-62260.0,211412.0,191472.0,0.5247465771785427,19940.0,23385.0,39700.0,0.3706903384322739,-16315.0
2021-08-09,118310.0,57084.0,0.6745384676784839,61226.0,3079.0,65424.0,0.0449469366305125,-62345.0,216080.0,194278.0,0.5265646094385877,21802.0,22012.0,42695.0,0.3401795787163676,-20683.0
2021-08-10,121469.0,63201.0,0.6577624952618184,58268.0,8063.0,65944.0,0.1089491534584566,-57881.0,220064.0,201365.0,0.5221852316760356,18699.0,24879.0,43965.0,0.3613822555342513,-19086.0
2021-08-11,113387.0,66179.0,0.6314502745508616,47208.0,8063.0,64807.0,0.1106491011390146,-56744.0,212974.0,187501.0,0.5318034833635058,25473.0,26490.0,42427.0,0.3843754080995981,-15937.0
2021-08-12,116625.0,58984.0,0.6641174427278784,57641.0,8063.0,64987.0,0.1103764544832306,-56924.0,224745.0,200789.0,0.5281481620740058,23956.0,24494.0,49167.0,0.3325233162731975,-24673.0
2021-08-13,127384.0,61812.0,0.6732911900885854,65572.0,8564.0,68183.0,0.1115874236126493,-59619.0,235127.0,217488.0,0.5194856555792451,17639.0,25391.0,48983.0,0.3413961868394869,-23592.0
2021-08-16,126314.0,64565.0,0.6617490661623332,61749.0,8948.0,71183.0,0.1116671450499806,-62235.0,238423.0,216792.0,0.5237591028415145,21631.0,26563.0,47708.0,0.3576496883036447,-21145.0
2021-08-17,122432.0,66174.0,0.6491415967678653,56258.0,8948.0,71557.0,0.1111483758772747,-62609.0,237773.0,214034.0,0.5262711733107278,23739.0,28652.0,46040.0,0.3836019921812242,-17388.0
2021-08-18,129488.0,73180.0,0.638916849231255,56308.0,8948.0,76447.0,0.1047836524386673,-67499.0,230374.0,206169.0,0.5277235003195562,24205.0,29462.0,42476.0,0.4095471100113987,-13014.0
2021-08-20,116316.0,71489.0,0.6193445328931605,44827.0,7448.0,76277.0,0.0889578978799641,-68829.0,209828.0,185941.0,0.5301779573438041,23887.0,35985.0,35870.0,0.5008002226706562,115.0
2021-08-23,115919.0,67469.0,0.6320969747202653,48450.0,7448.0,76020.0,0.0892318014089231,-68572.0,196178.0,178308.0,0.5238593699096895,17870.0,37077.0,34825.0,0.5156602041667826,2252.0
2021-08-24,131749.0,70128.0,0.6526201598002744,61621.0,7459.0,74031.0,0.09153270339919,-66572.0,191013.0,173829.0,0.5235499202394461,17184.0,26273.0,38506.0,0.4055789684928758,-12233.0
2021-08-25,144357.0,81307.0,0.6396988442994895,63050.0,7459.0,77921.0,0.0873623799484656,-70462.0,193718.0,177417.0,0.5219610114917752,16301.0,30775.0,39664.0,0.4369028521131759,-8889.0
2021-08-26,108128.0,58268.0,0.6498233130604101,49860.0,6365.0,78261.0,0.0752132914234396,-71896.0,187531.0,154862.0,0.5477068748484928,32669.0,20165.0,30798.0,0.3956792182563821,-10633.0
2021-08-27,113263.0,58511.0,0.6593721983536507,54752.0,6365.0,78261.0,0.0752132914234396,-71896.0,207745.0,169751.0,0.5503237120393328,37994.0,20120.0,40970.0,0.3293501391389752,-20850.0
2021-08-30,119003.0,57781.0,0.6731548103900805,61222.0,6365.0,78541.0,0.0749652556945327,-72176.0,223545.0,186227.0,0.5455350780433997,37318.0,18827.0,45191.0,0.2940891624230685,-26364.0
2021-08-31,117425.0,59829.0,0.6624674196350999,57596.0,12109.0,80341.0,0.130978907517577,-68232.0,233580.0,196897.0,0.5426073866896489,36683.0,19925.0,45972.0,0.3023658133147184,-26047.0
2021-09-01,110489.0,62840.0,0.6374524747734078,47649.0,12109.0,88492.0,0.1203665967535114,-76383.0,245443.0,190387.0,0.5631622421586399,55056.0,16824.0,43146.0,0.2805402701350675,-26322.0
2021-09-02,116403.0,54992.0,0.67915050030631,61411.0,12109.0,88679.0,0.1201432710243283,-76570.0,249305.0,198577.0,0.5566309876262051,50728.0,16542.0,52111.0,0.2409508688622492,-35569.0
2021-09-03,116333.0,63039.0,0.6485571884129072,53294.0,12079.0,94044.0,0.1138207551614635,-81965.0,254398.0,201112.0,0.5584904831946609,53286.0,20821.0,45436.0,0.3142460419276454,-24615.0
2021-09-06,120117.0,62837.0,0.6565420816161439,57280.0,12079.0,93590.0,0.114309778648421,-81511.0,257140.0,203880.0,0.557763220684569,53260.0,19076.0,48105.0,0.2839493309120138,-29029.0
2021-09-07,115946.0,54018.0,0.6821797557129745,61928.0,12053.0,96549.0,0.1109832231450617,-84496.0,253072.0,204078.0,0.553586350213278,48994.0,19139.0,45565.0,0.2957931503461919,-26426.0
2021-09-08,116740.0,54448.0,0.6819403229198309,62292.0,12053.0,98309.0,0.1092133161776698,-86256.0,250941.0,199694.0,0.5568608740998813,51247.0,17553.0,44836.0,0.2813476734680793,-27283.0
2021-09-09,107336.0,62131.0,0.6333740492249228,45205.0,11853.0,97974.0,0.1079242809145292,-86121.0,255203.0,195699.0,0.5659832957050535,59504.0,21440.0,40028.0,0.348799375284701,-18588.0
2021-09-13,106465.0,68494.0,0.6085139947073315,37971.0,11466.0,97986.0,0.1047582501918649,-86520.0,251651.0,190703.0,0.5688905265918246,60948.0,22343.0,34742.0,0.3913987912761671,-12399.0
2021-09-14,105113.0,69443.0,0.6021735145168313,35670.0,11066.0,99100.0,0.1004484142112811,-88034.0,253397.0,195790.0,0.5641236277986673,57607.0,25980.0,31223.0,0.4541719839868538,-5243.0
2021-09-15,108670.0,70953.0,0.6049893387817818,37717.0,11069.0,100569.0,0.099150826779412,-89500.0,266219.0,198594.0,0.5727443079259832,67625.0,22083.0,37925.0,0.3680009332089055,-15842.0
2021-09-16,106944.0,67085.0,0.6145182699435152,39859.0,11369.0,102457.0,0.0998805193892432,-91088.0,267488.0,209459.0,0.5608338033366391,58029.0,30440.0,37240.0,0.4497635933806146,-6800.0
2021-09-17,120450.0,57230.0,0.6779040972534894,63220.0,10969.0,105781.0,0.0939528907922912,-94812.0,243730.0,201952.0,0.5468697412056129,41778.0,26153.0,36339.0,0.4185015682007297,-10186.0
